obs,Iceland,Switzerland,Estonia,Greece,Finland,Sweden,Slovenia,Portugal,Netherlands,Italy,Gerany,USA,Norway,Denark,Austria,Luxeburg,Spain,UK,Ireland;;;;;;;;;;;;;;;
198803,NA,35.092,NA,NA,16644,35202,NA,NA,52314,NA,306919,919,NA,11040,31456,4586,104756,209178,7185;;;;;;;;;;;;;;;
198804,NA,33.145,NA,NA,16068,32575,NA,NA,47736,NA,284475,852,NA,8659,38237,3766,75912,165869,5422;;;;;;;;;;;;;;;
198805,NA,32.594,NA,NA,17862,32825,NA,NA,43080,NA,267290,874,NA,8448,32503,3221,97868,185422,7978;;;;;;;;;;;;;;;
198806,NA,37.159,NA,NA,15686,32428,NA,NA,46036,NA,269527,981,NA,8835,33126,3297,102419,168731,6076;;;;;;;;;;;;;;;
198807,NA,26.923,NA,NA,12214,22307,NA,NA,33130,NA,235515,883,NA,7054,29697,2769,106741,53479,5611;;;;;;;;;;;;;;;
198808,NA,20.564,NA,NA,14238,23370,NA,NA,28881,NA,186407,907,NA,6616,22962,1983,77493,483500,4759;;;;;;;;;;;;;;;
198809,NA,21.681,NA,NA,15228,28520,NA,NA,35520,NA,253254,938,NA,6384,27041,2147,69431,191121,4462;;;;;;;;;;;;;;;
198810,NA,21.952,NA,NA,13358,30158,NA,NA,34326,NA,217357,807,NA,5675,24775,2278,86576,147791,3593;;;;;;;;;;;;;;;
198811,NA,21.653,NA,NA,11010,31886,NA,NA,28112,NA,212824,764,NA,5078,22039,2210,89089,149398,2655;;;;;;;;;;;;;;;
198812,NA,24.688,NA,NA,7110,30501,NA,NA,9349,NA,224398,896,NA,4211,17101,1826,96210,96000,1262;;;;;;;;;;;;;;;
198901,NA,21.607,NA,6150,25285,23612,NA,NA,76562,NA,187748,733,NA,6692,25655,2360,86803,220197,9965;;;;;;;;;;;;;;;
198902,NA,22.168,NA,5309,16942,23946,NA,NA,43152,NA,213495,722,NA,6215,23345,4297,97215,189850,7779;;;;;;;;;;;;;;;
198903,NA,40.968,NA,3903,15282,30225,NA,NA,53751,NA,306527,833,NA,8944,37381,5015,109727,221155,7928;;;;;;;;;;;;;;;
198904,NA,32.118,NA,7912,16701,31760,NA,NA,50088,NA,294072,843,NA,8834,35868,3463,94817,191276,7367;;;;;;;;;;;;;;;
198905,NA,36.149,NA,7142,18253,28883,NA,NA,43410,NA,248036,885,NA,7781,33049,2964,100780,199258,9572;;;;;;;;;;;;;;;
198906,NA,32.715,NA,7085,15599,31174,NA,NA,48590,NA,281807,950,NA,7659,36271,2929,117883,174667,8597;;;;;;;;;;;;;;;
198907,NA,25.471,NA,7847,12017,18449,NA,NA,32997,NA,225429,830,NA,5086,30793,2693,113877,51093,7026;;;;;;;;;;;;;;;
198908,NA,20.121,NA,7069,13454,19817,NA,NA,32312,NA,193059,880,NA,5695,24425,2107,75610,504000,6078;;;;;;;;;;;;;;;
198909,NA,20.008,NA,7162,12350,23484,NA,NA,35490,NA,209580,958,NA,6222,23992,2036,72586,171730,5088;;;;;;;;;;;;;;;
198910,NA,27.36,NA,8396,13974,29608,NA,NA,38735,NA,245783,807,NA,6125,25567,2600,94609,151514,4293;;;;;;;;;;;;;;;
198911,NA,21.786,NA,9549,11562,28456,NA,NA,30655,NA,214184,666,NA,5015,26726,2150,91543,143323,3153;;;;;;;;;;;;;;;
198912,NA,19.381,NA,8121,6191,24712,NA,NA,9345,NA,212020,694,NA,4185,14981,1768,93923,86769,1537;;;;;;;;;;;;;;;
199001,NA,27.544,NA,10437,17519,22734,NA,15258,84370,310337,213265,619,NA,6641,29433,2533,85485,206393,11119;;;;;;;;;;;;;;;
199002,NA,29.3,NA,6809,9736,21186,NA,15211,35007,219117,221428,657,NA,6938,24475,3819,84873,167420,8207;;;;;;;;;;;;;;;
199003,NA,37.285,NA,4672,16827,25813,NA,18873,58695,225059,312963,773,NA,9832,38917,4565,105810,208733,8507;;;;;;;;;;;;;;;
199004,NA,33.055,NA,13344,15706,22413,NA,17991,47200,214460,277071,751,NA,8762,39546,4062,91076,166913,9391;;;;;;;;;;;;;;;
199005,NA,28.798,NA,12536,15118,24258,NA,19080,47134,232627,286364,819,NA,7741,36496,3864,96564,173896,10349;;;;;;;;;;;;;;;
199006,NA,36.12,NA,9790,12064,24012,NA,19034,48831,201085,259254,861,NA,7948,32487,3415,93946,142697,8153;;;;;;;;;;;;;;;
199007,NA,21.053,NA,11624,10664,13391,NA,19211,33566,206843,271801,779,NA,5914,31958,3166,107865,45707,7842;;;;;;;;;;;;;;;
199008,NA,20.373,NA,10257,9852,14553,NA,15250,33974,107075,224088,777,NA,6178,26656,2302,75211,432867,6224;;;;;;;;;;;;;;;
199009,NA,24.576,NA,6052,9438,16267,NA,14075,33948,153386,216726,825,NA,6926,25525,2139,51849,153595,4862;;;;;;;;;;;;;;;
199010,NA,25.386,NA,10700,10304,20277,NA,17373,39386,183925,296507,787,NA,6187,27477,3627,77259,130377,4618;;;;;;;;;;;;;;;
199011,NA,18.559,NA,9772,7719,16707,NA,17337,31294,157300,262569,683,NA,4648,22734,3029,70702,117499,2768;;;;;;;;;;;;;;;
199012,NA,20.925,NA,9487,4094,13581,NA,22231,9222,95841,198747,683,NA,3122,14726,2127,66374,62837,1380;;;;;;;;;;;;;;;
